	X4EBP1	X4EBP1p37	AcCoAp	Akt	Aktp308	Aktp473	AMPKp	B.Catenin	Bcl2	Caveolin.1	CCNB1	CCND1	CD31	cJUN	cleaved.caspase.7	Collagen.VI	E.cadherin	EGFR	EGFRp1068	ER	ERK2	Fortilin	GSK3	GSK3p21.9	IGFR1	JNK	JNKp183.5	MAPKp	MEK1	mTor	p110alpha	p21	p38	p38p	p53	p70S6.Kinase	p70S6Kp389	PAI1	PDK1	PDK1p241	PKCalphap657	PKCalpha	PR	PTEN	Rab25	Rb	S6p235.236	S6p240.244	src	srcp416	srcp527	stat3	stat3p705	TSC2	VEGFR2	COMT	ERp118	Stathmin	Telomerase	YB1	CCNE1	AR	GATA3	NOTCH3	IGFBP2	FGFR1	HER2	HER2p1248	EN1	EIG121
her2_300_gene_list/adap_adap_single/her2	-0.221796695480906	-0.132727869569975	-0.480468322573586	-0.462742094321042	0.211292263923843	0.236896815844184	-0.302549513075829	0.351351351351351	-0.189408031513295	0.741547215231426	0.554437028121239	-0.264908633329686	-0.339096181201444	0.628186891344786	-0.111937848779954	0.125943757522705	-0.239304081409345	0.377174745595798	0.241273662326294	-0.654885654885655	0.249589670642302	0.48024948024948	-0.478498741656636	-0.130758288653025	-0.0596345333187438	-0.0473793631688368	0.0850202429149797	0.386584965532334	0.261407156143998	-0.0867709815078236	0.0298719772403983	0.228143122879965	-0.0950869898238319	0.603238866396761	0.306269832585622	-0.610460663092242	-0.295327716380348	0.494911915964547	-0.631469526206368	-0.610022978444031	0.446110077689025	0.421818579713317	-0.514388882809935	-0.452237662763979	-0.350038297406718	0.0672940146624357	-0.0289966079439764	-0.12134806871649	0.138636612320823	0.0602910602910603	0.191815297078455	0.636940584309005	0.41437794069373	-0.45508261297735	0.397308239413503	-0.471276944961155	-0.762993762993763	0.18481234270708	0.494255388992231	0.379800853485064	0.203413940256045	-0.736076157128789	-0.428602691760586	-0.2734434839698	-0.686398949556844	-0.00470510996826786	-0.595798227377175	-0.635408688040267	0.329029434292592	-0.386147280884123
her2_350_gene_list/adap_adap_single/her2	-0.203413940256045	-0.13294671189408	-0.47105810263705	-0.474778422146843	0.2215778531568	0.240835977678083	-0.276507276507276	0.363168836853047	-0.177590546011599	0.740671845935004	0.533647007331218	-0.298172666593719	-0.35529051318525	0.632782580151001	-0.0970565707407813	0.129664077032498	-0.253747674800306	0.369734106576212	0.231644600065653	-0.681584418426524	0.21435605646132	0.446985446985447	-0.513294671189408	-0.158332421490316	-0.0648867490972754	-0.0440967283072546	0.0668563300142247	0.401903928219718	0.240835977678083	-0.101433417222891	0.0200240726556516	0.23273881168618	-0.13294671189408	0.609804136119925	0.300142247510668	-0.611773717036875	-0.32333953386585	0.483532115111062	-0.652040704672284	-0.64109858846701	0.463617463617464	0.44392165444797	-0.539993434730277	-0.465368202210307	-0.369077579603895	0.0484735747893643	-0.00864427180216654	-0.111719006455849	0.120691541744173	0.0618229565597987	0.185468869679396	0.627092679724259	0.421162052741	-0.478936426304847	0.397089397089397	-0.467556625451362	-0.763650289966079	0.181310865521392	0.488565488565489	0.390961812014444	0.183280446438341	-0.72535288324762	-0.455957982273772	-0.270598533756428	-0.705875916402232	-0.00755006018163913	-0.601925812452128	-0.63475216106795	0.317211948790896	-0.362731152204836
her2_400_gene_list/adap_adap_single/her2	-0.20997920997921	-0.140606193237772	-0.473246525878105	-0.473246525878105	0.22114016850859	0.233395338658497	-0.27825801510012	0.350694824379035	-0.170149906992012	0.740453003610898	0.540431119378488	-0.290732027574133	-0.34172228909071	0.646350804245541	-0.111719006455849	0.139511981617245	-0.247838932049458	0.365794944742313	0.249151985994091	-0.676769887296203	0.199255936098041	0.456833351570194	-0.505635189845716	-0.148265674581464	-0.0694824379034905	-0.0528504212714739	0.0767042345989714	0.40080971659919	0.236459131195973	-0.10099573257468	0.0145530145530146	0.236896815844184	-0.124193018929861	0.623810044862676	0.295765401028559	-0.604333078017288	-0.307364044206149	0.484845169055695	-0.657730605099026	-0.638253638253638	0.462523251996936	0.441952073531021	-0.531020899441952	-0.470620417988839	-0.356384724805777	0.051537367326841	-0.000547105810263705	-0.105153736732684	0.119159645475435	0.0598533756428493	0.188094977568662	0.631250683882263	0.422256264361527	-0.488346646241383	0.398621293358135	-0.476966845387898	-0.762337236021446	0.196848670532881	0.49381770434402	0.402122770543823	0.200568990042674	-0.733668891563628	-0.445453550716709	-0.269504322135901	-0.709815078236131	-0.0191487033592297	-0.612211401685086	-0.640442061494693	0.32574679943101	-0.370171791224423
her2_450_gene_list/adap_adap_single/her2	-0.216982164350585	-0.157238209869789	-0.46865083707189	-0.460115986431776	0.213699529489003	0.22836196520407	-0.255279571069045	0.36448189079768	-0.170806433964329	0.743079111500164	0.533865849655323	-0.285260969471496	-0.372579056789583	0.64350585403217	-0.127256811467338	0.144764197395776	-0.256592625013678	0.36885873727979	0.230988073093336	-0.696684538789802	0.204289309552467	0.433854907539118	-0.526425210635737	-0.168618010723274	-0.0526315789473684	-0.0556953714848452	0.0572272677535835	0.408688040266988	0.231206915417442	-0.111062479483532	-0.0119269066637488	0.255060728744939	-0.13294671189408	0.631469526206368	0.294014662435715	-0.595141700404858	-0.310646679067732	0.46668125615494	-0.664952401794507	-0.658387132071342	0.478061057008425	0.465149359886202	-0.55049786628734	-0.466024729182624	-0.368202210307473	0.0276835539993435	-0.000765948134369187	-0.103840682788051	0.118721960827224	0.0613852719115877	0.19641098588467	0.619433198380567	0.420943210416895	-0.504322135901083	0.407812670970566	-0.461647882700514	-0.775030090819564	0.173213699529489	0.489659700186016	0.4051865630813	0.190939927782033	-0.740890688259109	-0.452237662763979	-0.260312944523471	-0.702374439216544	-0.0294342925921873	-0.61636940584309	-0.64153627311522	0.322901849217639	-0.360761571287887
her2_500_gene_list/adap_adap_single/her2	-0.215887952730058	-0.151548309443046	-0.473027683553999	-0.46186672502462	0.220045956888062	0.235802604223657	-0.246088193456614	0.367326841011052	-0.159645475434949	0.746799431009957	0.529707845497319	-0.302549513075829	-0.372579056789583	0.652040704672284	-0.120253857095962	0.13732355837619	-0.260969471495787	0.370390633548528	0.218076375971113	-0.696246854141591	0.197724039829303	0.411095305832148	-0.529926687821425	-0.164897691213481	-0.0506619980304191	-0.0351241930189299	0.0307473465368202	0.395338658496553	0.226611226611227	-0.113469745048692	0.00864427180216654	0.247182405077142	-0.151767151767152	0.621621621621622	0.304737936316884	-0.614180982602035	-0.322464164569428	0.474340737498632	-0.676113360323887	-0.667140825035562	0.473027683553999	0.467118940803151	-0.551810920231973	-0.466024729182624	-0.388773388773389	0.0300908195645038	-0.00382974067184593	-0.104934894408579	0.107123317649633	0.0395010395010395	0.189408031513295	0.622496990918043	0.400153189626874	-0.496662654557391	0.393587919903709	-0.47105810263705	-0.778750410329358	0.175183280446438	0.48221906116643	0.388992231097494	0.169055695371485	-0.737608053397527	-0.453769559032717	-0.272786956997483	-0.708939708939709	-0.0296531349162928	-0.628405733668892	-0.655761024182077	0.316993106466791	-0.354196301564723
her2_50_gene_list/adap_adap_single/her2	0.0381879855564066	0.0653244337454864	0.358573148046832	0.526425210635737	-0.198161724477514	-0.224641645694277	0.255279571069045	-0.367545683335157	0.136885873727979	-0.668016194331984	-0.570193675456833	0.439982492614072	0.345661450924609	-0.585512638144217	0.0812999234051865	-0.252872305503884	0.159864317759055	-0.360542728963782	-0.276069591859066	0.615931721194879	-0.19400372031951	-0.399496662654557	0.42794616478827	0.0259328154064996	-0.0773607615712879	-0.0832695043221359	-0.0213371266002845	-0.172994857205383	-0.338877338877339	-0.0316227158332421	-0.243462085567349	-0.359010832695043	0.0679505416347521	-0.48265674581464	-0.187000765948134	0.511543932596564	0.471495787285261	-0.424663529926688	0.572163256373783	0.527957106904475	-0.200131305394463	-0.270598533756428	0.487908961593172	0.488346646241383	0.368202210307473	-0.142138089506511	0.176715176715177	0.268410110515374	-0.244337454863771	-0.237772185140606	-0.287668235036656	-0.638253638253638	-0.415253309990152	0.304519093992778	-0.415472152314258	0.448955027902396	0.655323339533866	-0.234270707954918	-0.552467447204289	-0.377393587919904	-0.177590546011599	0.709158551263814	0.445891235364919	0.273005799321589	0.534084691979429	0.102089944195207	0.62993762993763	0.606083816610132	-0.193566035671299	0.304737936316884
her2_5_gene_list/adap_adap_single/her2	0.0125834336360652	0.0112703796914323	0.376299376299376	0.294890031732137	-0.0438778859831491	0.0154283838494365	0.0959623591202538	-0.25309114782799	0.0359995623153518	-0.675237991027465	-0.431885326622169	0.149141043877886	0.501477185687712	-0.531020899441952	0.330342488237225	-0.274100010942116	0.265346317977897	-0.0747346536820221	-0.0668563300142247	0.363825363825364	-0.027902396323449	-0.286574023416129	0.404092351460772	0.0594156909946384	-0.0462851515483094	0.191596454754349	0.0729839150891782	0.0248386037859722	-0.246088193456614	0.132509027245869	-0.0583214793741109	-0.368421052631579	0.17802823065981	-0.319181529707845	-0.283291388554546	0.318525002735529	0.253747674800306	-0.327716380347959	0.586606849764744	0.538680380785644	-0.320056899004267	-0.406937301674144	0.354633986212934	0.344348396979976	0.387022650180545	-0.161615056351898	-0.0364372469635627	0.00164131743079111	-0.142794616478827	-0.0661998030419083	-0.203632782580151	-0.529270160849108	-0.0403764087974614	0.244556297187876	-0.311740890688259	0.515483094430463	0.638253638253638	-0.290513185250027	-0.383083488346646	-0.352007878323668	-0.258343363606521	0.647226173541963	0.116533537586169	0.170149906992012	0.436043330780173	-0.144983039719882	0.915964547543495	0.951198161724477	-0.236896815844184	0.318525002735529
her2_75_gene_list/adap_adap_single/her2	0.0187110187110187	0.0123645913119597	0.371484845169056	0.509355509355509	-0.26228252544042	-0.329029434292592	0.181529707845497	-0.361418098260203	0.0208994419520735	-0.656198708830288	-0.499069920122552	0.379800853485064	0.346755662545136	-0.593390961812014	0.0546011598643178	-0.259437575227049	0.291169712222344	-0.362949994528942	-0.160520844731371	0.669329248276617	-0.191158770106139	-0.329248276616698	0.413502571397308	0.0300908195645038	-0.00842542947806106	-0.0438778859831491	0.069701280227596	-0.151329467118941	-0.258343363606521	0.0865521391837181	-0.106466790677317	-0.244556297187876	0.233395338658497	-0.514826567458146	-0.214137214137214	0.558813874603348	0.375424007002954	-0.478279899332531	0.676113360323887	0.646788488893752	-0.343691870007659	-0.396870554765292	0.498413393150235	0.53014553014553	0.531458584090163	-0.0972754130648867	0.0931174089068826	0.151985994091257	-0.192471824050771	-0.057446110077689	-0.25309114782799	-0.533865849655323	-0.285698654119707	0.266878214246635	-0.304737936316884	0.473903052850421	0.767370609475873	-0.201225517014991	-0.506729401466243	-0.359010832695043	-0.14892220155378	0.668016194331984	0.517233833023307	0.267972425867163	0.538899223109749	-0.0985884670095196	0.662326293905241	0.66385819017398	-0.151329467118941	0.396651712441186
igf1r_100_gene_list/adap_adap_single/igf1r	0.18721960827224	0.180654338549075	0.32333953386585	0.283510230878652	-0.0550388445125287	-0.0716708611445453	0.152204836415363	-0.146296093664515	0.123536491957545	-0.621840463945727	-0.495349600612758	0.11456395666922	0.266221687274319	-0.494693073640442	0.0567895831053726	-0.129007550060182	0.134259765838713	-0.185906554327607	-0.20997920997921	0.366889156362841	0.166429587482219	-0.174745595798227	0.468213152423679	-0.0298719772403983	0.0856767698872962	0.250027355290513	-0.0764853922748659	-0.249370828318197	-0.355947040157566	0.0832695043221359	0.015209541525331	-0.254404201772623	0.149578728526097	-0.367545683335157	-0.0856767698872962	0.290732027574133	0.147171462960937	-0.363606521501258	0.569318306160411	0.509355509355509	-0.309333625123099	-0.38483422693949	0.363168836853047	0.355071670861145	0.197067512856987	-0.139511981617245	-0.144545355071671	-0.0990261516577306	0.0482547324652588	-0.174745595798227	-0.115439325965642	-0.52576868366342	-0.191377612430244	0.476966845387898	-0.294671189408031	0.511325090272459	0.472589998905788	-0.33012364591312	-0.340409235146077	-0.284823284823285	-0.133822081190502	0.487471276944961	0.198380566801619	0.309114782798993	0.502790239632345	0.0939927782033045	0.574351679614837	0.573476310318416	-0.292045081518766	0.213043002516687
igf1r_10_gene_list/adap_adap_single/igf1r	0.191377612430244	0.297078454973192	0.113032060400481	-0.0294342925921873	0.134040923514608	0.0920231972863552	0.17124411861254	0.16008316008316	-0.0500054710581026	-0.290513185250027	-0.124411861253966	-0.202100886311413	0.0966188860925703	-0.188532662216873	-0.271692745376956	0.115439325965642	0.245212824160193	-0.130101761680709	-0.410657621183937	0.222453222453222	0.145858409016304	-0.0570084254294781	0.292701608491082	0.187000765948134	0.330561330561331	0.109530583214794	0.027902396323449	-0.499726447094868	-0.266878214246635	0.0430025166867272	0.0191487033592297	-0.158332421490316	0.104059525112157	-0.16446000656527	0.0861144545355072	0.0309661888609257	0.0497866287339971	-0.281978334609914	0.320713425976584	0.265127475653791	-0.123098807309334	-0.167086114454536	0.22114016850859	0.0508808403545246	0.181310865521392	-0.146296093664515	-0.178903599956232	-0.186344238975818	0.0541634752161068	-0.0773607615712879	0.119159645475435	-0.254841886420834	-0.122661122661123	0.26906663748769	-0.24193018929861	0.287887077360762	0.14410767042346	-0.218951745267535	-0.358354305722727	0.00711237553342816	0.17605864974286	0.0160849108217529	0.0018601597548966	0.278695699748331	0.162052741000109	0.134697450486924	0.159207790786738	0.140606193237772	-0.11937848779954	0.30780172885436
igf1r_125_gene_list/adap_adap_single/igf1r	0.173213699529489	0.209103840682788	0.366670314038735	0.272786956997483	-0.0690447532552796	-0.108874056242477	0.160958529379582	-0.150235255498413	0.153736732684101	-0.655979866506182	-0.483750957435168	0.106904475325528	0.29861035124193	-0.557938505306926	0.0808622387569756	-0.131414815625342	0.147827989933253	-0.199912463070358	-0.266440529598424	0.373016741437794	0.19641098588467	-0.220264799212168	0.455301455301455	-0.0355618776671408	0.0902724586935113	0.193566035671299	-0.0786738155159208	-0.258781048254732	-0.396651712441186	0.0600722179669548	-0.0364372469635627	-0.29379582011161	0.145639566692198	-0.347631031841558	-0.0983696246854141	0.285698654119707	0.171900645584856	-0.409782251887515	0.590327169274538	0.530802057117846	-0.313491629281103	-0.403654666812562	0.318743845059634	0.338658496553233	0.238647554437028	-0.16927453769559	-0.156362840573367	-0.104497209760368	-0.00820658715395558	-0.14848451690557	-0.108436371594266	-0.550060181639129	-0.202100886311413	0.480030637925375	-0.35769777875041	0.579822737717475	0.480906007221797	-0.303206040048145	-0.363387679177153	-0.255717255717256	-0.0896159317211949	0.4890031732137	0.213480687164898	0.350475982054929	0.417660575555312	0.107998686946055	0.600175073859284	0.59120253857096	-0.265346317977897	0.186344238975818
igf1r_150_gene_list/adap_adap_single/igf1r	0.134697450486924	0.199474778422147	0.324652587810483	0.281759492285808	-0.0548200021884232	-0.104059525112157	0.14651493598862	-0.138636612320823	0.152861363387679	-0.623372360214465	-0.481562534194113	0.102746471167524	0.308239413502571	-0.51657730605099	0.0944304628515155	-0.133165554218186	0.172338330233067	-0.184593500382974	-0.232519969362075	0.335375861691651	0.22836196520407	-0.18481234270708	0.467775467775468	-0.00755006018163913	0.082394135025714	0.205821205821206	-0.0581026370500055	-0.236677973520079	-0.388992231097494	0.0922420396104607	-0.00251668672721304	-0.276507276507276	0.183936973410658	-0.300142247510668	-0.146296093664515	0.243024400919138	0.175620965094649	-0.368421052631579	0.558813874603348	0.52576868366342	-0.346317977896925	-0.43035343035343	0.267315898894846	0.34412955465587	0.229237334500492	-0.158988948462633	-0.149359886201991	-0.10099573257468	-0.00711237553342816	-0.166429587482219	-0.094649305175621	-0.496662654557391	-0.191596454754349	0.471933471933472	-0.357478936426305	0.58244884560674	0.446985446985447	-0.291169712222344	-0.332093226830069	-0.26228252544042	-0.0898347740453004	0.456833351570194	0.216325637378269	0.320932268300689	0.385928438560017	0.0613852719115877	0.595141700404858	0.578290841448736	-0.254623044096728	0.137761243024401
igf1r_15_gene_list/adap_adap_single/igf1r	0.160739687055477	0.244337454863771	0.0979319400372032	0.0753911806543385	0.046066309224204	-0.0408140934456724	0.0465039938724149	0.0438778859831491	-0.0567895831053726	-0.349162928110296	-0.165554218185797	-0.143232301127038	0.172338330233067	-0.273662326293905	-0.224860488018383	0.0458474669000985	0.23273881168618	-0.172994857205383	-0.302330670751723	0.288324762008973	0.142356931830616	-0.0419083050661998	0.300142247510668	0.127475653791443	0.361199255936098	0.128788707736076	0.0298719772403983	-0.442608600503337	-0.29620308567677	0.132290184921764	0.0714520188204399	-0.169712222343801	0.142356931830616	-0.284823284823285	0.0983696246854141	0.119597330123646	0.146296093664515	-0.334719334719335	0.472589998905788	0.401247401247401	-0.120472699420068	-0.203632782580151	0.345004923952292	0.102089944195207	0.214137214137214	-0.0432213590108327	-0.223109749425539	-0.176277492066966	0.11456395666922	-0.0134588029324871	0.0994638363059416	-0.279571069044753	-0.108217529270161	0.34412955465587	-0.194441404967721	0.333406280774702	0.294014662435715	-0.294671189408031	-0.346974504869242	-0.0309661888609257	0.174964438122333	0.101214574898785	0.0869898238319291	0.239304081409345	0.286574023416129	0.104716052084473	0.273005799321589	0.253309990152095	-0.125724915198599	0.340628077470183
igf1r_175_gene_list/adap_adap_single/igf1r	0.11259437575227	0.169712222343801	0.280665280665281	0.259437575227049	0.00623700623700624	-0.0399387241492505	0.106466790677317	-0.0898347740453004	0.14410767042346	-0.577415472152314	-0.487471276944961	0.0990261516577306	0.299048035890141	-0.502790239632345	0.124411861253966	-0.136010504431557	0.170587591640223	-0.148265674581464	-0.21238647554437	0.310646679067732	0.237553342816501	-0.151329467118941	0.472371156581683	-0.00733121785753365	0.0314038735091367	0.231863442389758	-0.0425648320385162	-0.202976255607835	-0.379363168836853	0.114345114345114	-0.00120363278258015	-0.254623044096728	0.168618010723274	-0.279789911368859	-0.108436371594266	0.213043002516687	0.172994857205383	-0.355947040157566	0.557063136010504	0.511106247948353	-0.317868475763213	-0.408031513294671	0.270598533756428	0.319838056680162	0.190502243133822	-0.192252981726666	-0.121566911040595	-0.0758288653025495	-0.033373454426086	-0.20319509793194	-0.125724915198599	-0.471933471933472	-0.16686727213043	0.474778422146843	-0.34850640113798	0.59120253857096	0.416128679286574	-0.279571069044753	-0.29620308567677	-0.226392384287121	-0.103621840463946	0.446985446985447	0.206258890469417	0.321151110624795	0.376080533975271	0.0622606412080096	0.573476310318416	0.553561658824817	-0.281978334609914	0.139293139293139
igf1r_200_gene_list/adap_adap_single/igf1r	0.121785753364701	0.1896268738374	0.297078454973192	0.249589670642302	0.0158660684976474	-0.0454097822518875	0.109092898566583	-0.0808622387569756	0.169493380019696	-0.603020024072656	-0.463617463617464	0.10777984462195	0.311740890688259	-0.529489003173214	0.125943757522705	-0.129007550060182	0.192471824050771	-0.177809388335704	-0.245650508808404	0.351570193675457	0.233176496334391	-0.168618010723274	0.491629281102965	0.0101761680709049	0.0342488237225079	0.232082284713864	-0.0316227158332421	-0.250027355290513	-0.380019695809169	0.120035014771857	0.00842542947806106	-0.262939052412737	0.168618010723274	-0.297297297297297	-0.104497209760368	0.213918371813109	0.17605864974286	-0.392493708283182	0.568224094539884	0.534303534303534	-0.34172228909071	-0.434949119159645	0.273881168618011	0.304300251668673	0.222453222453222	-0.174526753474122	-0.122004595688806	-0.0692635955793851	-0.0546011598643178	-0.19881825144983	-0.125943757522705	-0.488127803917278	-0.18043549622497	0.489222015537805	-0.377612430244009	0.585074953496006	0.426414268519532	-0.245212824160193	-0.303643724696356	-0.199255936098041	-0.0622606412080096	0.454863770653244	0.222453222453222	0.349819455082613	0.342816500711238	0.0747346536820221	0.563190721085458	0.537148484516906	-0.272349272349272	0.130101761680709
igf1r_20_gene_list/adap_adap_single/igf1r	0.0635736951526425	0.125068388226283	0.00864427180216654	0.0867709815078236	0.09421162052741	-0.0182733340628077	-0.0176168070904913	0.132071342597658	-0.088302877776562	-0.276944961155487	-0.188532662216873	-0.123098807309334	0.0517562096509465	-0.229018492176387	-0.240179450705766	0.0622606412080096	0.22595469963891	-0.119597330123646	-0.176496334391071	0.222672064777328	0.202100886311413	0.0375314585840902	0.218076375971113	0.108655213918372	0.316117737170369	0.0331546121019805	0.00207900207900208	-0.395338658496553	-0.302111828427618	0.0808622387569756	-0.0578837947259	-0.082394135025714	0.0745158113579166	-0.250465039938724	0.160520844731371	0.147390305285042	0.0983696246854141	-0.37367326841011	0.447423131633658	0.331217857533647	-0.00973848342269395	-0.126600284495021	0.402122770543823	0.150672940146624	0.157019367545683	-0.163146952620637	-0.224860488018383	-0.189189189189189	0.222015537805011	0.0187110187110187	0.117408906882591	-0.227486595907648	0.0219936535726009	0.274756537914433	-0.0694824379034905	0.297734981945508	0.285260969471496	-0.330999015209542	-0.28504212714739	-0.0458474669000985	0.204945836524784	0.046066309224204	0.0710143341722289	0.172119487908962	0.369077579603895	0.109530583214794	0.261188313819893	0.255717255717256	-0.0948681474997264	0.287449392712551
igf1r_225_gene_list/adap_adap_single/igf1r	0.126600284495021	0.186563081299923	0.296421928000875	0.238647554437028	0.0373126162599847	-0.00711237553342816	0.122223438012912	-0.0491301017616807	0.182405077141919	-0.581135791662107	-0.452894189736295	0.108217529270161	0.299266878214247	-0.510668563300142	0.123974176605756	-0.11259437575227	0.200568990042674	-0.150235255498413	-0.238866396761134	0.340846919794288	0.243024400919138	-0.145858409016304	0.493598862019915	0.00689353320932268	0.0173979647663858	0.251340409235146	-0.0285589232957654	-0.245869351132509	-0.35966735966736	0.10777984462195	0.000984790458474669	-0.253528832476201	0.156800525221578	-0.26468979100558	-0.0961812014443593	0.198599409125725	0.18043549622497	-0.356822409453988	0.534084691979429	0.510230878651931	-0.335157019367546	-0.426195426195426	0.262063683116315	0.288762446657183	0.196192143560565	-0.174964438122333	-0.114345114345114	-0.0703578071999125	-0.0530692635955794	-0.238209869788817	-0.122879964985228	-0.479374110953058	-0.187438450596345	0.489659700186016	-0.370171791224423	0.55728197833461	0.380238538133275	-0.2215778531568	-0.277820330451909	-0.167523799102746	-0.0799868694605537	0.445672393040814	0.224422803370172	0.356822409453988	0.318525002735529	0.0907101433417223	0.534084691979429	0.504540978225189	-0.283947915526863	0.116533537586169
igf1r_250_gene_list/adap_adap_single/igf1r	0.0981507823613087	0.187657292920451	0.279571069044753	0.224203961046066	0.0373126162599847	0.0233067075172338	0.145639566692198	-0.0265893423788161	0.210854579275632	-0.522923733450049	-0.407812670970566	0.076047707626655	0.252653463179779	-0.486158223000328	0.143888828099354	-0.143888828099354	0.163146952620637	-0.127913338439654	-0.214574898785425	0.301236459131196	0.268410110515374	-0.0926797242586716	0.500382974067185	-0.0141153299048036	0.039282197176934	0.279789911368859	-0.0311850311850312	-0.204945836524784	-0.350475982054929	0.0565707407812671	0.0103950103950104	-0.198599409125725	0.172338330233067	-0.211511106247948	-0.149359886201991	0.189189189189189	0.200350147718569	-0.266440529598424	0.472808841229894	0.460553671079987	-0.323777218514061	-0.399277820330452	0.224641645694277	0.276288434183171	0.113907429696903	-0.165335375861692	-0.0753911806543385	-0.0298719772403983	-0.0567895831053726	-0.261407156143998	-0.117408906882591	-0.438450596345333	-0.196192143560565	0.462523251996936	-0.367764525659262	0.518328044643834	0.293576977787504	-0.194441404967721	-0.253528832476201	-0.14651493598862	-0.0797680271364482	0.413064886749097	0.227486595907648	0.290075500601816	0.296859612649086	0.123098807309334	0.478061057008425	0.441733231206915	-0.271911587701061	0.0581026370500055
igf1r_25_gene_list/adap_adap_single/igf1r	0.0364372469635627	0.160958529379582	0.064230222124959	0.0440967283072546	0.0891782470729839	-0.0187110187110187	0.0362184046394573	0.183280446438341	-0.0454097822518875	-0.381113907429697	-0.120691541744173	-0.11456395666922	0.102746471167524	-0.224860488018383	-0.216544479702374	0.0683882262829631	0.378925484188642	-0.188313819892767	-0.153517890359996	0.285698654119707	0.338001969580917	0.0867709815078236	0.261844840792209	0.224860488018383	0.341065762118394	0.0257139730823941	0.111719006455849	-0.486814749972645	-0.201225517014991	0.163365794944742	0.00776890250574461	-0.120691541744173	0.1736513841777	-0.148046832257359	0.0219936535726009	0.103621840463946	0.0705766495240179	-0.392712550607287	0.392056023634971	0.388554546449283	-0.212824160192581	-0.313053944632892	0.378268957216326	0.107342159973739	0.361418098260203	-0.0602910602910603	-0.271036218404639	-0.282853703906335	0.258562205930627	0.100558047926469	0.221359010832695	-0.165991902834008	0.08742750848014	0.324433745486377	-0.0935550935550935	0.335157019367546	0.290294342925922	-0.179560126928548	-0.189408031513295	-0.0239632344895503	0.30977130977131	0.0276835539993435	0.134478608162819	0.287230550388445	0.316336579494474	-0.0552576868366342	0.341941131414816	0.318306160411424	-0.0173979647663858	0.219827114563957
igf1r_275_gene_list/adap_adap_single/igf1r	0.0994638363059416	0.178465915308021	0.243462085567349	0.174526753474122	0.0806433964328701	0.0618229565597987	0.140387350913667	0.00886311412627202	0.229018492176387	-0.48024948024948	-0.390961812014444	0.0659809607178028	0.245431666484298	-0.447860816281869	0.126819126819127	-0.119159645475435	0.142138089506511	-0.120253857095962	-0.199474778422147	0.250027355290513	0.261188313819893	-0.0502243133822081	0.492066965751176	-0.015647226173542	0.0303096618886093	0.313929313929314	-0.00251668672721304	-0.178903599956232	-0.347193347193347	0.0563518984571616	0.0222124958967064	-0.170368749316118	0.159645475434949	-0.181092023197286	-0.147827989933253	0.147171462960937	0.181529707845497	-0.229456176824598	0.414159098369625	0.409782251887515	-0.270160849108217	-0.350694824379035	0.172338330233067	0.215669110405952	0.0694824379034905	-0.151548309443046	-0.05109968267863	-0.00842542947806106	-0.0443155706313601	-0.2574679943101	-0.088302877776562	-0.399277820330452	-0.157675894518	0.451362293467557	-0.363825363825364	0.474121895174527	0.219389429915746	-0.174526753474122	-0.23033154612102	-0.0837071889703469	-0.038844512528723	0.374986322354743	0.17605864974286	0.283072546230441	0.245650508808404	0.158988948462633	0.442827442827443	0.390742969690338	-0.265127475653791	0.0141153299048036
igf1r_300_gene_list/adap_adap_single/igf1r	0.0913666703140387	0.169055695371485	0.201444359339096	0.113907429696903	0.104716052084473	0.0747346536820221	0.0953058321479374	0.0530692635955794	0.200131305394463	-0.401247401247401	-0.355509355509355	0.0513185250027355	0.199912463070358	-0.388992231097494	0.0994638363059416	-0.0749534960061276	0.104059525112157	-0.10099573257468	-0.187876135244556	0.191815297078455	0.320275741328373	-0.0160849108217529	0.485282853703906	-0.0176168070904913	0.0436590436590437	0.336470073312179	0.0154283838494365	-0.147827989933253	-0.345442608600503	0.0480358901411533	0.0335922967501915	-0.122879964985228	0.189408031513295	-0.126381442170916	-0.0889594047488784	0.109749425538899	0.125287230550388	-0.219608272239851	0.385928438560017	0.362949994528942	-0.235583761899551	-0.301674143779407	0.130758288653025	0.147390305285042	0.0263705000547106	-0.178903599956232	-0.0909289856658278	-0.0416894627420943	-0.0101761680709049	-0.245431666484298	-0.0635736951526425	-0.354415143888828	-0.116095852937958	0.424444687602582	-0.299266878214247	0.445453550716709	0.146296093664515	-0.179997811576759	-0.172557172557173	-0.0659809607178028	-0.00995732574679943	0.293139293139293	0.143232301127038	0.264033264033264	0.211511106247948	0.162052741000109	0.361855782908414	0.308020571178466	-0.246088193456614	-0.0416894627420943
